iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SWE,Europe,Sweden,2022-04-09,2491980.0,0.0,589.714,18506.0,0.0,20.143,236221.211,0.0,55.901,1754.231,0.0,1.909,1.17,,,,,,,,,18212735.0,4051.0,1739.999,0.387,4073.0,0.389,0.1448,6.9,tests performed,,,,,,26928.0,,,,,2553.0,323.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-10,2491980.0,0.0,589.714,18506.0,0.0,20.143,236221.211,0.0,55.901,1754.231,0.0,1.909,1.18,,,,,,,,,18216786.0,4051.0,1740.386,0.387,4051.0,0.387,0.1456,6.9,tests performed,21406953.0,7775193.0,7578584.0,,,29208.0,202.92,73.7,71.84,,2769.0,318.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10598.4,5.09,-0.67,1004.64967079959
SWE,Europe,Sweden,2022-04-11,2491980.0,0.0,589.714,18506.0,0.0,20.143,236221.211,0.0,55.901,1754.231,0.0,1.909,1.19,,,,,,,,,18220061.0,3275.0,1740.699,0.313,3940.0,0.376,0.1497,6.7,tests performed,,,,,,28899.0,,,,,2739.0,309.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-12,2491980.0,0.0,589.714,18506.0,0.0,20.143,236221.211,0.0,55.901,1754.231,0.0,1.909,1.2,,,,,,,,,18223336.0,3275.0,1741.011,0.313,3829.0,0.366,0.154,6.5,tests performed,,,,,,28591.0,,,,,2710.0,301.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-13,2491980.0,0.0,589.714,18506.0,0.0,20.143,236221.211,0.0,55.901,1754.231,0.0,1.909,1.22,,,,,,,,,18226611.0,3275.0,1741.324,0.313,3718.0,0.355,0.1586,6.3,tests performed,,,,,,28283.0,,,,,2681.0,292.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-14,2495996.0,4016.0,573.714,18605.0,99.0,14.143,236601.898,380.687,54.384,1763.616,9.384,1.341,1.23,,,,,,,,,18229886.0,3275.0,1741.637,0.313,3608.0,0.345,0.159,6.3,tests performed,,,,,,27974.0,,,,,2652.0,284.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-15,2495996.0,0.0,573.714,18605.0,0.0,14.143,236601.898,0.0,54.384,1763.616,0.0,1.341,1.21,,,,,,,,,18233161.0,3275.0,1741.95,0.313,3497.0,0.334,0.1641,6.1,tests performed,,,,,,27666.0,,,,,2623.0,276.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-16,2495996.0,0.0,573.714,18605.0,0.0,14.143,236601.898,0.0,54.384,1763.616,0.0,1.341,1.19,,,,,,,,,18236436.0,3275.0,1742.263,0.313,3386.0,0.323,0.1694,5.9,tests performed,,,,,,27358.0,,,,,2593.0,267.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-17,2495996.0,0.0,573.714,18605.0,0.0,14.143,236601.898,0.0,54.384,1763.616,0.0,1.341,1.17,,,,,,,,,18239711.0,3275.0,1742.576,0.313,3275.0,0.313,0.1752,5.7,tests performed,21596297.0,7777003.0,7581387.0,,,27049.0,204.72,73.72,71.87,,2564.0,259.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10508.3,5.01,-5.13,996.108859418719
SWE,Europe,Sweden,2022-04-18,2495996.0,0.0,573.714,18605.0,0.0,14.143,236601.898,0.0,54.384,1763.616,0.0,1.341,1.16,,,,,,,,,18242793.0,3082.0,1742.87,0.294,3247.0,0.31,0.1767,5.7,tests performed,,,,,,27598.0,,,,,2616.0,266.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-19,2495996.0,0.0,573.714,18605.0,0.0,14.143,236601.898,0.0,54.384,1763.616,0.0,1.341,1.14,,,,,,,,,18245875.0,3082.0,1743.165,0.294,3220.0,0.308,0.1782,5.6,tests performed,,,,,,28148.0,,,,,2668.0,273.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-20,2495996.0,0.0,573.714,18605.0,0.0,14.143,236601.898,0.0,54.384,1763.616,0.0,1.341,1.12,,,,,,,,,18248957.0,3082.0,1743.459,0.294,3192.0,0.305,0.1797,5.6,tests performed,,,,,,28697.0,,,,,2720.0,280.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-21,2498388.0,2392.0,341.714,18689.0,84.0,12.0,236828.642,226.744,32.392,1771.579,7.963,1.138,1.1,,,,,,,,,18252039.0,3082.0,1743.754,0.294,3165.0,0.302,0.108,9.3,tests performed,,,,,,29246.0,,,,,2772.0,287.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-22,2498388.0,0.0,341.714,18689.0,0.0,12.0,236828.642,0.0,32.392,1771.579,0.0,1.138,1.12,,,,,,,,,18255121.0,3082.0,1744.048,0.294,3137.0,0.3,0.1089,9.2,tests performed,,,,,,29795.0,,,,,2824.0,294.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-23,2498388.0,0.0,341.714,18689.0,0.0,12.0,236828.642,0.0,32.392,1771.579,0.0,1.138,1.15,,,,,,,,,18258203.0,3082.0,1744.343,0.294,3110.0,0.297,0.1099,9.1,tests performed,,,,,,30345.0,,,,,2876.0,301.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-24,2498388.0,0.0,341.714,18689.0,0.0,12.0,236828.642,0.0,32.392,1771.579,0.0,1.138,1.17,,,,,,,,,18261285.0,3082.0,1744.637,0.294,3082.0,0.294,0.1109,9.0,tests performed,21812554.0,7779161.0,7584572.0,,,30894.0,206.77,73.74,71.9,,2929.0,308.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10395.0,4.91,-6.4,985.368860201705
SWE,Europe,Sweden,2022-04-25,2498388.0,0.0,341.714,18689.0,0.0,12.0,236828.642,0.0,32.392,1771.579,0.0,1.138,1.2,,,,,,,,,18264403.0,3118.0,1744.935,0.298,3087.0,0.295,0.1107,9.0,tests performed,,,,,,31018.0,,,,,2940.0,311.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-26,2498388.0,0.0,341.714,18689.0,0.0,12.0,236828.642,0.0,32.392,1771.579,0.0,1.138,1.22,,,,,,,,,18267521.0,3118.0,1745.233,0.298,3092.0,0.295,0.1105,9.0,tests performed,,,,,,31143.0,,,,,2952.0,314.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-27,2498388.0,0.0,341.714,18689.0,0.0,12.0,236828.642,0.0,32.392,1771.579,0.0,1.138,1.25,,,,,,,,,18270639.0,3118.0,1745.531,0.298,3097.0,0.296,0.1103,9.1,tests performed,,,,,,31267.0,,,,,2964.0,316.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-28,2500917.0,2529.0,361.286,18772.0,83.0,11.857,237068.373,239.73,34.247,1779.446,7.868,1.124,1.27,,,,,,,,,18273757.0,3118.0,1745.829,0.298,3103.0,0.296,0.1164,8.6,tests performed,,,,,,31392.0,,,,,2976.0,319.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-29,2500917.0,0.0,361.286,18772.0,0.0,11.857,237068.373,0.0,34.247,1779.446,0.0,1.124,1.27,,,,,,,,,18276875.0,3118.0,1746.126,0.298,3108.0,0.297,0.1162,8.6,tests performed,,,,,,31516.0,,,,,2987.0,321.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-04-30,2500917.0,0.0,361.286,18772.0,0.0,11.857,237068.373,0.0,34.247,1779.446,0.0,1.124,1.27,,,,,,,,,18279993.0,3118.0,1746.424,0.298,3113.0,0.297,0.1161,8.6,tests performed,,,,,,31641.0,,,,,2999.0,324.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-01,2500917.0,0.0,361.286,18772.0,0.0,11.857,237068.373,0.0,34.247,1779.446,0.0,1.124,1.27,,,,,,,,,18283111.0,3118.0,1746.722,0.298,3118.0,0.298,0.1159,8.6,tests performed,22034911.0,7781448.0,7587876.0,,,31765.0,208.87,73.76,71.93,,3011.0,327.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10341.2,4.85,-3.15,980.269019443759
SWE,Europe,Sweden,2022-05-02,2500917.0,0.0,361.286,18772.0,0.0,11.857,237068.373,0.0,34.247,1779.446,0.0,1.124,1.26,,,,,,,,,18286096.0,2985.0,1747.007,0.285,3099.0,0.296,0.1166,8.6,tests performed,,,,,,30627.0,,,,,2903.0,326.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-03,2500917.0,0.0,361.286,18772.0,0.0,11.857,237068.373,0.0,34.247,1779.446,0.0,1.124,1.27,,,,,,,,,18289081.0,2985.0,1747.293,0.285,3080.0,0.294,0.1173,8.5,tests performed,,,,,,29488.0,,,,,2795.0,326.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-04,2500917.0,0.0,361.286,18772.0,0.0,11.857,237068.373,0.0,34.247,1779.446,0.0,1.124,1.27,,,,,,,,,18292066.0,2985.0,1747.578,0.285,3061.0,0.292,0.118,8.5,tests performed,,,,,,28350.0,,,,,2687.0,326.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-05,2503090.0,2173.0,310.429,18824.0,52.0,7.429,237274.357,205.984,29.426,1784.376,4.929,0.704,1.28,,,,,,,,,18295051.0,2985.0,1747.863,0.285,3042.0,0.291,0.102,9.8,tests performed,,,,,,27212.0,,,,,2579.0,325.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-06,2503090.0,0.0,310.429,18824.0,0.0,7.429,237274.357,0.0,29.426,1784.376,0.0,0.704,1.27,,,,,,,,,18298036.0,2985.0,1748.148,0.285,3023.0,0.289,0.1027,9.7,tests performed,,,,,,26073.0,,,,,2472.0,325.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-07,2503090.0,0.0,310.429,18824.0,0.0,7.429,237274.357,0.0,29.426,1784.376,0.0,0.704,1.25,,,,,,,,,18301021.0,2985.0,1748.433,0.285,3004.0,0.287,0.1033,9.7,tests performed,,,,,,24935.0,,,,,2364.0,325.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-08,2503090.0,0.0,310.429,18824.0,0.0,7.429,237274.357,0.0,29.426,1784.376,0.0,0.704,1.23,,,,,,,,,18304006.0,2985.0,1748.718,0.285,2985.0,0.285,0.104,9.6,tests performed,22201486.0,7783719.0,7590801.0,,,23796.0,210.45,73.78,71.96,,2256.0,324.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10380.1,4.83,2.35,983.95645077246
SWE,Europe,Sweden,2022-05-09,2503090.0,0.0,310.429,18824.0,0.0,7.429,237274.357,0.0,29.426,1784.376,0.0,0.704,1.21,,,,,,,,,18306950.0,2944.0,1749.0,0.281,2979.0,0.285,0.1042,9.6,tests performed,,,,,,23057.0,,,,,2186.0,326.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-10,2503090.0,0.0,310.429,18824.0,0.0,7.429,237274.357,0.0,29.426,1784.376,0.0,0.704,1.2,,,,,,,,,18309894.0,2944.0,1749.281,0.281,2973.0,0.284,0.1044,9.6,tests performed,,,,,,22317.0,,,,,2115.0,328.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-11,2503090.0,0.0,310.429,18824.0,0.0,7.429,237274.357,0.0,29.426,1784.376,0.0,0.704,1.2,,,,,,,,,18312838.0,2944.0,1749.562,0.281,2967.0,0.283,0.1046,9.6,tests performed,,,,,,21578.0,,,,,2045.0,329.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-12,2504894.0,1804.0,257.714,18897.0,73.0,10.429,237445.363,171.006,24.429,1791.295,6.92,0.989,1.19,,,,,,,,,18315782.0,2944.0,1749.844,0.281,2962.0,0.283,0.087,11.5,tests performed,,,,,,20838.0,,,,,1975.0,331.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-13,2504894.0,0.0,257.714,18897.0,0.0,10.429,237445.363,0.0,24.429,1791.295,0.0,0.989,1.16,,,,,,,,,18318726.0,2944.0,1750.125,0.281,2956.0,0.282,0.0872,11.5,tests performed,,,,,,20099.0,,,,,1905.0,332.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-14,2504894.0,0.0,257.714,18897.0,0.0,10.429,237445.363,0.0,24.429,1791.295,0.0,0.989,1.13,,,,,,,,,18321670.0,2944.0,1750.406,0.281,2950.0,0.282,0.0874,11.4,tests performed,,,,,,19359.0,,,,,1835.0,334.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-15,2504894.0,0.0,257.714,18897.0,0.0,10.429,237445.363,0.0,24.429,1791.295,0.0,0.989,1.09,,,,,,,,,18324614.0,2944.0,1750.687,0.281,2944.0,0.281,0.0875,11.4,tests performed,22331824.0,7786069.0,7593822.0,,,18620.0,211.69,73.81,71.98,,1765.0,336.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10407.0,4.8,1.64,986.506371151433
SWE,Europe,Sweden,2022-05-16,2504894.0,0.0,257.714,18897.0,0.0,10.429,237445.363,0.0,24.429,1791.295,0.0,0.989,1.05,,,,,,,,,18327280.0,2666.0,1750.942,0.255,2904.0,0.277,0.0887,11.3,tests performed,,,,,,18099.0,,,,,1716.0,333.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-17,2504894.0,0.0,257.714,18897.0,0.0,10.429,237445.363,0.0,24.429,1791.295,0.0,0.989,1.01,,,,,,,,,18329946.0,2666.0,1751.197,0.255,2865.0,0.274,0.09,11.1,tests performed,,,,,,17579.0,,,,,1666.0,330.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-18,2504894.0,0.0,257.714,18897.0,0.0,10.429,237445.363,0.0,24.429,1791.295,0.0,0.989,0.98,,,,,,,,,18332612.0,2666.0,1751.451,0.255,2825.0,0.27,0.0912,11.0,tests performed,,,,,,17059.0,,,,,1617.0,327.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-19,2506607.0,1713.0,244.714,18941.0,44.0,6.286,237607.742,162.38,23.197,1795.466,4.171,0.596,0.98,,,,,,,,,18335278.0,2666.0,1751.706,0.255,2785.0,0.266,0.0879,11.4,tests performed,,,,,,16538.0,,,,,1568.0,324.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-20,2506607.0,0.0,244.714,18941.0,0.0,6.286,237607.742,0.0,23.197,1795.466,0.0,0.596,0.98,,,,,,,,,18337944.0,2666.0,1751.961,0.255,2745.0,0.262,0.0891,11.2,tests performed,,,,,,16018.0,,,,,1518.0,321.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-21,2506607.0,0.0,244.714,18941.0,0.0,6.286,237607.742,0.0,23.197,1795.466,0.0,0.596,0.98,,,,,,,,,18340610.0,2666.0,1752.216,0.255,2706.0,0.259,0.0904,11.1,tests performed,,,,,,15498.0,,,,,1469.0,318.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-22,2506607.0,0.0,244.714,18941.0,0.0,6.286,237607.742,0.0,23.197,1795.466,0.0,0.596,0.98,,,,,,,,,18343276.0,2666.0,1752.47,0.255,2666.0,0.255,0.0918,10.9,tests performed,22436666.0,7788277.0,7596954.0,,,14977.0,212.68,73.83,72.01,,1420.0,315.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10544.1,4.83,8.68,999.502433752073
SWE,Europe,Sweden,2022-05-23,2506607.0,0.0,244.714,18941.0,0.0,6.286,237607.742,0.0,23.197,1795.466,0.0,0.596,0.98,,,,,,,,,18345540.0,2264.0,1752.687,0.216,2609.0,0.249,0.0938,10.7,tests performed,,,,,,14260.0,,,,,1352.0,305.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-24,2506607.0,0.0,244.714,18941.0,0.0,6.286,237607.742,0.0,23.197,1795.466,0.0,0.596,0.99,,,,,,,,,18347804.0,2264.0,1752.903,0.216,2551.0,0.244,0.0959,10.4,tests performed,,,,,,13543.0,,,,,1284.0,294.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-25,2507948.0,1341.0,436.286,18977.0,36.0,11.429,237734.859,127.117,41.357,1798.879,3.413,1.083,0.97,,,,,,,,,18350068.0,2264.0,1753.119,0.216,2494.0,0.238,0.1749,5.7,tests performed,,,,,,12826.0,,,,,1216.0,283.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-26,2507948.0,0.0,191.571,18977.0,0.0,5.143,237734.859,0.0,18.16,1798.879,0.0,0.488,0.87,,,,,,,,,18352332.0,2264.0,1753.335,0.216,2436.0,0.233,0.0786,12.7,tests performed,,,,,,12108.0,,,,,1148.0,272.0,0.003,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-27,2507948.0,0.0,191.571,18977.0,0.0,5.143,237734.859,0.0,18.16,1798.879,0.0,0.488,0.82,,,,,,,,,18354596.0,2264.0,1753.552,0.216,2379.0,0.227,0.0805,12.4,tests performed,,,,,,11391.0,,,,,1080.0,262.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-28,2507948.0,0.0,191.571,18977.0,0.0,5.143,237734.859,0.0,18.16,1798.879,0.0,0.488,0.79,,,,,,,,,18356860.0,2264.0,1753.768,0.216,2321.0,0.222,0.0825,12.1,tests performed,,,,,,10674.0,,,,,1012.0,251.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-29,2507948.0,0.0,191.571,18977.0,0.0,5.143,237734.859,0.0,18.16,1798.879,0.0,0.488,0.76,,,,,,,,,18359124.0,2264.0,1753.984,0.216,2264.0,0.216,0.0846,11.8,tests performed,22506363.0,7789958.0,7599837.0,,,9957.0,213.34,73.84,72.04,,944.0,240.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10570.8,4.81,1.7,1002.03339561522
SWE,Europe,Sweden,2022-05-30,2507948.0,0.0,191.571,18977.0,0.0,5.143,237734.859,0.0,18.16,1798.879,0.0,0.488,0.72,,,,,,,,,18361434.0,2310.0,1754.205,0.221,2271.0,0.217,0.0844,11.9,tests performed,,,,,,9801.0,,,,,929.0,238.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-05-31,2507948.0,0.0,191.571,18977.0,0.0,5.143,237734.859,0.0,18.16,1798.879,0.0,0.488,0.69,,,,,,,,,18363744.0,2310.0,1754.426,0.221,2277.0,0.218,0.0841,11.9,tests performed,,,,,,9645.0,,,,,914.0,236.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-06-01,2507948.0,0.0,0.0,18977.0,0.0,0.0,237734.859,0.0,0.0,1798.879,0.0,0.0,0.65,,,,,,,,,18366054.0,2310.0,1754.646,0.221,2284.0,0.218,0.0,,tests performed,,,,,,9489.0,,,,,899.0,234.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-06-02,2509366.0,1418.0,202.571,19014.0,37.0,5.286,237869.275,134.416,19.202,1802.386,3.507,0.501,0.65,,,,,,,,,18368364.0,2310.0,1754.867,0.221,2290.0,0.219,0.0885,11.3,tests performed,,,,,,9333.0,,,,,885.0,232.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-06-03,2509366.0,0.0,202.571,19014.0,0.0,5.286,237869.275,0.0,19.202,1802.386,0.0,0.501,0.66,,,,,,,,,18370674.0,2310.0,1755.088,0.221,2297.0,0.219,0.0882,11.3,tests performed,,,,,,9177.0,,,,,870.0,230.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-06-04,2509366.0,0.0,202.571,19014.0,0.0,5.286,237869.275,0.0,19.202,1802.386,0.0,0.501,0.66,,,,,,,,,18372984.0,2310.0,1755.308,0.221,2303.0,0.22,0.088,11.4,tests performed,,,,,,9021.0,,,,,855.0,228.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,,,,
SWE,Europe,Sweden,2022-06-05,2509366.0,0.0,202.571,19014.0,0.0,5.286,237869.275,0.0,19.202,1802.386,0.0,0.501,0.66,,,,,,,,,18375294.0,2310.0,1755.529,0.221,2310.0,0.221,0.0877,11.4,tests performed,22568415.0,7791537.0,7602820.0,,,8865.0,213.93,73.86,72.07,,840.0,226.0,0.002,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349.0,10620.7,4.8,3.17,1006.7635453145
